id_arete;parent;lstpoints;highway;nom;surface
668892341-2;668892341;[6263917970, 6263917977, 6263917978, 6263917969];footway;;
668892341-3;668892341;[6263917969, 6263917979, 6263917976];footway;;
668892344-1;668892344;[6079069102, 12281100658, 11070857164, 5484289619, 12281100661, 12281100660, 12281100659, 11070857166, 8904807664, 8904807665, 11070857165, 6263917971, 6263917975];pedestrian;Place du Marquisat;asphalt
668892344-2;668892344;[6263917975, 6263917974, 11070857167, 6079069102];pedestrian;Place du Marquisat;asphalt
671212595-1;671212595;[6285629105, 6528389287, 6285629099];pedestrian;Square Gambetta;gravel
671212595-2;671212595;[6285629099, 9887201233];pedestrian;Square Gambetta;gravel
671212595-3;671212595;[9887201233, 6326876330, 6285629103, 8118376333];pedestrian;Square Gambetta;gravel
671212595-4;671212595;[8118376333, 6280715093];pedestrian;Square Gambetta;gravel
671212595-5;671212595;[6280715093, 11283173241];pedestrian;Square Gambetta;gravel
671212595-6;671212595;[11283173241, 6285629105];pedestrian;Square Gambetta;gravel
671784028-1;671784028;[254934189, 8115435695];pedestrian;Place Jeanne d'Albret;paving_stones
671784028-2;671784028;[8115435695, 6290769332];pedestrian;Place Jeanne d'Albret;paving_stones
671818669-1;671818669;[4119096621, 6291133467, 6291133466, 6291133465, 6291133464, 6291133463, 6291133450];service;;
671818669-2;671818669;[6291133450, 6291133462, 6291133461, 6291133460, 6291133459, 6291133458, 6291133457, 6291133456];service;;
675594722-1;675594722;[6326846559, 6326846560];service;;
675594722-2;675594722;[6326846560, 6326846558];service;;
675594771-1;675594771;[6326842891, 6326842889];service;;
675594771-2;675594771;[6326842889, 6326842890];service;;
678099033-1;678099033;[12589755963, 12589755975];footway;;paving_stones
678099033-2;678099033;[12589755975, 12589755959];footway;;paving_stones
678099033-3;678099033;[12589755959, 12589755960];footway;;paving_stones
678099033-4;678099033;[12589755960, 6349193177];footway;;paving_stones
678099033-5;678099033;[6349193177, 12589755961];footway;;paving_stones
678099033-6;678099033;[12589755961, 4242583697];footway;;paving_stones
683932130-1;683932130;[6406801260, 7622512576, 10804341778, 6406801266];service;;
683932130-2;683932130;[6406801266, 7622512577, 7622512578, 7622512579];service;;
683933271-1;683933271;[6406801266, 10804341782];service;;
683933271-2;683933271;[10804341782, 7622512574, 7622512573];service;;
683933271-3;683933271;[7622512573, 10804341777, 7622512575];service;;
683933271-4;683933271;[7622512575, 7622512572];service;;
689971688-1;689971688;[6473121661, 6473121654];footway;;
689971688-2;689971688;[6473121654, 6473121656];footway;;
689971688-3;689971688;[6473121656, 6473121660, 6473121659];footway;;
690706920-1;690706920;[4242583697, 5487050076];footway;;asphalt
690706920-2;690706920;[5487050076, 12589755987];footway;;asphalt
690706921-1;690706921;[7670962641, 5487073237];path;;asphalt
690706921-2;690706921;[5487073237, 7670962642];path;;asphalt
690706923-1;690706923;[6480663693, 7561881428, 6480663689];footway;;compacted
690706923-2;690706923;[6480663689, 6480663688];footway;;compacted
690706923-3;690706923;[6480663688, 6480663691, 6480663690];footway;;compacted
690706923-4;690706923;[6480663690, 12589755971];footway;;compacted
690706923-5;690706923;[12589755971, 7667113679];footway;;compacted
690706924-1;690706924;[1888303676, 1888303625, 1888303680, 1888303628, 1888303681];footway;;fine_gravel
690706924-2;690706924;[1888303681, 4014854143, 7260687853];footway;;fine_gravel
691450301-1;691450301;[6488241266, 10753913023, 6488241260, 10753913022];footway;;
691450301-2;691450301;[10753913022, 10753913027];footway;;
691450302-1;691450302;[6488241264, 6488241265, 6488241269];footway;;
691450302-2;691450302;[6488241269, 6488241268, 10753913027];footway;;
691450302-3;691450302;[10753913027, 6488241267, 6488241266];footway;;
691450302-4;691450302;[6488241266, 6488241263, 6488241262, 10753913052];footway;;
691450302-5;691450302;[10753913052, 10753882044];footway;;
691450302-6;691450302;[10753882044, 10753882064];footway;;
691450302-7;691450302;[10753882064, 6488241261];footway;;
691450306-1;691450306;[1806175537, 10753882049];living_street;Place Manuel Castiella;paving_stones
691450306-2;691450306;[10753882049, 10753882009];living_street;Place Manuel Castiella;paving_stones
691450306-3;691450306;[10753882009, 1806175413];living_street;Place Manuel Castiella;paving_stones
691450308-1;691450308;[3419374037, 6488241287, 6488241286, 6488241285];service;;
691450308-2;691450308;[6488241285, 6488241284, 1806175486];service;;
691590807-1;691590807;[6489989375, 6489989374, 6489989373, 6489989372, 6489989369];residential;Rue de Balichon;asphalt
691590807-2;691590807;[6489989369, 6489989371, 6489989370];residential;Rue de Balichon;asphalt
691590808-1;691590808;[6489989383, 6489989382, 6489989381, 6489989380, 6489989379];path;;
691590808-2;691590808;[6489989379, 6489989378, 6489989377];path;;
701044327-1;701044327;[388382418, 388382414];pedestrian;Rue Passemillon;asphalt
701044327-2;701044327;[388382414, 388382353];pedestrian;Rue Passemillon;asphalt
704816223-1;704816223;[6618923558, 9609236406];pedestrian;Place Pereire;paving_stones
704816223-2;704816223;[9609236406, 4313356704, 4313356699, 4313356700, 8940884388];pedestrian;Place Pereire;paving_stones
704816223-3;704816223;[8940884388, 8940884387];pedestrian;Place Pereire;paving_stones
704816223-4;704816223;[8940884387, 4313356577, 4313356575, 8940884383, 8940884384, 8940884385, 8950580252];pedestrian;Place Pereire;paving_stones
704816223-5;704816223;[8950580252, 862889552, 8950828577, 862981478, 8950828576, 8950828578, 8950594140, 10012301661, 8950828580, 8950828579, 8950594139, 8950594138, 6618925367, 6618923559];pedestrian;Place Pereire;paving_stones
704816223-6;704816223;[6618923559, 8370775116, 12066197235];pedestrian;Place Pereire;paving_stones
704816223-7;704816223;[12066197235, 9609236416];pedestrian;Place Pereire;paving_stones
704816223-8;704816223;[9609236416, 3513549755, 8648547779, 8648547778, 9609236415];pedestrian;Place Pereire;paving_stones
704816223-9;704816223;[9609236415, 9558378208, 8648547777, 2441623467, 6665264791];pedestrian;Place Pereire;paving_stones
704816223-10;704816223;[6665264791, 6618923558];pedestrian;Place Pereire;paving_stones
706642748-1;706642748;[6021566130, 6943048268];footway;;asphalt
706642748-2;706642748;[6943048268, 2612722759];footway;;asphalt
706642748-3;706642748;[2612722759, 2612722758];footway;;asphalt
706642748-4;706642748;[2612722758, 6021566131];footway;;asphalt
706642750-1;706642750;[6021566136, 2612722757];footway;;asphalt
706642750-2;706642750;[2612722757, 1863160838];footway;;asphalt
706642750-3;706642750;[1863160838, 1863160836];footway;;asphalt
707654459-1;707654459;[8648547797, 11048400340, 9558410728];service;;
707654459-2;707654459;[9558410728, 8648547796];service;;
711054949-1;711054949;[6684763646, 9352410300, 9352410301, 9352410302, 6684763642, 12571877790];service;;asphalt
711054949-2;711054949;[12571877790, 6684763643];service;;asphalt
711054950-1;711054950;[6684763646, 6684763641, 12571877791];service;;asphalt
711054950-2;711054950;[12571877791, 6684763645];service;;asphalt
713374890-1;713374890;[5487073243, 7667113681];footway;Quai Pedros;concrete
713374890-2;713374890;[7667113681, 848724534, 5327208953, 7667113680];footway;Quai Pedros;concrete
713374890-3;713374890;[7667113680, 7593145188, 5487050121, 5487050120, 7667113675];footway;Quai Pedros;concrete
713374890-4;713374890;[7667113675, 5487050118, 848724537];footway;Quai Pedros;concrete
713374890-5;713374890;[848724537, 7667113673];footway;Quai Pedros;concrete
713374890-6;713374890;[7667113673, 848724538, 5487050116, 848724539, 5327208947];footway;Quai Pedros;concrete
719398686-1;719398686;[6753623803, 6753623795, 476283453];residential;Rue Albert Thomas;asphalt
719398686-2;719398686;[476283453, 6753623793, 6753623794];residential;Rue Albert Thomas;asphalt
719398688-1;719398688;[8438600321, 6753623802, 6753623797];residential;Rue Albert Thomas;asphalt
719398688-2;719398688;[6753623797, 6753623799, 6753623801, 8138563825, 6753623803];residential;Rue Albert Thomas;asphalt
719918887-1;719918887;[254053867, 5602448562, 5781771478, 578393987, 7612300236, 254053870, 254053872];secondary;Rue Maubec;asphalt
719918887-2;719918887;[254053872, 8648547797];secondary;Rue Maubec;asphalt
731108654-1;731108654;[6847880155, 12384126349];service;;asphalt
731108654-2;731108654;[12384126349, 6847880154];service;;asphalt
731108654-3;731108654;[6847880154, 6847880153, 12384126351, 6847880152, 9348717874];service;;asphalt
731108654-4;731108654;[9348717874, 6847880151, 6847880150];service;;asphalt
741667554-1;741667554;[3760192368, 6943048272, 6943048270, 6943048271, 6943048269, 6943048268];footway;;concrete
741667554-2;741667554;[6943048268, 6943048267, 6943048266, 6943048265, 5473696306];footway;;concrete
741667559-1;741667559;[6943095309, 6943095295, 6943095294, 6943095293, 6943095292, 6943095291, 6943095290, 6943095289, 6943095288, 6943095287];footway;;asphalt
741667559-2;741667559;[6943095287, 6943095286, 6943095285, 6943048284, 6943048282];footway;;asphalt
741667559-3;741667559;[6943048282, 6943048283];footway;;asphalt
741939443-1;741939443;[6945574251, 967747793];pedestrian;Rue Bourgneuf;asphalt
741939443-2;741939443;[967747793, 597616095];pedestrian;Rue Bourgneuf;asphalt
741939443-3;741939443;[597616095, 7825433130, 6290764029, 6290764028, 269248035];pedestrian;Rue Bourgneuf;asphalt
743241935-1;743241935;[5808898522, 6957066696, 6957066695, 6957066694, 6957066688];footway;;
743241935-2;743241935;[6957066688, 6957066693, 6957066692, 6957066691];footway;;
743241939-1;743241939;[5480134542, 6957066710, 6957066709, 6957066708, 6957066707, 6957066706, 6957066705, 6957066704, 6957066703, 6957066697];footway;;
743241939-2;743241939;[6957066697, 1829833009];footway;;
744977805-1;744977805;[3734832272, 6974014760];footway;;asphalt
744977805-2;744977805;[6974014760, 3649039333];footway;;asphalt
744977806-1;744977806;[6974014770, 6974014769, 6974014768, 6974014760];pedestrian;;sett
744977806-2;744977806;[6974014760, 6974014767, 6974014766, 6974014765, 6974014764, 6974014763, 6974014762, 6974014761, 10926433662];pedestrian;;sett
744977806-3;744977806;[10926433662, 10926477217];pedestrian;;sett
744977806-4;744977806;[10926477217, 6974014770];pedestrian;;sett
753554148-1;753554148;[7040731307, 7040731306, 7040731305, 7040731304, 7040731303, 7040731302, 7040731301, 7040731300, 7040731299, 7040731298, 7040731297, 7040731296];footway;;
753554148-2;753554148;[7040731296, 3762367099];footway;;
753554148-3;753554148;[3762367099, 7040731295];footway;;
753554148-4;753554148;[7040731295, 7040731294];footway;;
770408750-1;770408750;[7191467483, 7191467476];footway;;
770408750-2;770408750;[7191467476, 7191467484];footway;;
771011516-1;771011516;[8662792080, 7197049166, 7197049164];footway;;paving_stones
771011516-2;771011516;[7197049164, 7197049165];footway;;paving_stones
771011517-1;771011517;[7197049177, 7197049176];footway;;sett
771011517-2;771011517;[7197049176, 7197049175, 8662153970];footway;;sett
771011517-3;771011517;[8662153970, 7197049174, 7197049173, 7197049172];footway;;sett
771011517-4;771011517;[7197049172, 7197049171];footway;;sett
771011519-1;771011519;[7197049172, 8662153974];footway;;
771011519-2;771011519;[8662153974, 7197049170];footway;;
771011520-1;771011520;[7197062688, 7197062687, 8662792073];footway;;
771011520-2;771011520;[8662792073, 7197062686, 7197049157];footway;;
771011520-3;771011520;[7197049157, 7197062685, 8662153950, 8662792108, 8662153947, 7197049183];footway;;
771011520-4;771011520;[7197049183, 8663213534];footway;;
771011520-5;771011520;[8663213534, 7197049182, 8663213538];footway;;
771011520-6;771011520;[8663213538, 7197049181, 8663213540, 8663213539];footway;;
771011520-7;771011520;[8663213539, 7197049169];footway;;
771011520-8;771011520;[7197049169, 7197049180, 8662153969];footway;;
771011520-9;771011520;[8662153969, 7197049179];footway;;
780161793-1;780161793;[3419377993, 7462534746, 7462534748, 3762367102];footway;;
780161793-2;780161793;[3762367102, 5660338597];footway;;
786303739-1;786303739;[7590075014, 7003875565];service;Pont Mayou;asphalt
786303739-2;786303739;[7003875565, 7003875566, 7590075019, 7590075018, 7590075017, 7590075016, 7003875569];service;Pont Mayou;asphalt
786321714-1;786321714;[269247962, 9623895003, 1797181387];secondary;Place du Réduit;asphalt
786321714-2;786321714;[1797181387, 3651250508];secondary;Place du Réduit;asphalt
786321718-1;786321718;[7352104708, 6290764022, 8995547689, 269248034];residential;Rue Frédéric Bastiat;asphalt
786321718-2;786321718;[269248034, 597616221];residential;Rue Frédéric Bastiat;asphalt
786321718-3;786321718;[597616221, 6147646021, 12190161099];residential;Rue Frédéric Bastiat;asphalt
786321718-4;786321718;[12190161099, 7567060596, 597616222];residential;Rue Frédéric Bastiat;asphalt
786321728-1;786321728;[388189760, 1890041708];service;;asphalt
786321728-2;786321728;[1890041708, 7547642629];service;;asphalt
789683716-1;789683716;[570750540, 4867744971, 4867744973, 2441623451, 2441623448];residential;Quai de Lesseps;asphalt
789683716-2;789683716;[2441623448, 2441623447];residential;Quai de Lesseps;asphalt
789683717-1;789683717;[1795586401, 2441623460];residential;Rue Sainte-Ursule;asphalt
789683717-2;789683717;[2441623460, 6155693606, 2441623458, 4867744972, 570750540];residential;Rue Sainte-Ursule;asphalt
797867348-1;797867348;[863024572, 862961012, 862908078, 862954698, 862919365, 863016357, 863069282, 862970492, 863033604, 863072188, 863073781, 862993344, 863084465, 863027874, 7462545211];pedestrian;;
797867348-2;797867348;[7462545211, 863001877, 862936740, 862962374, 863093092, 863105701, 862954756, 862891761, 862887994, 862895889, 863045020, 863082108, 862928727, 863077139, 863009601, 863097034, 862927461, 862969801, 862953709, 863009597, 862917375, 863083777, 863050506, 862957851, 862898359, 863067092, 7462545225, 12254830415, 12254830416, 12254830413];pedestrian;;
797867348-3;797867348;[12254830413, 12254830417, 862917633, 863075713, 862936789, 862925950, 862966087, 862928301, 7462545212];pedestrian;;
797867348-4;797867348;[7462545212, 7462545191, 7462545190, 12254837191, 8626535654, 12254837186, 12254837184];pedestrian;;
797867348-5;797867348;[12254837184, 12254837185, 8626535653, 12254837175, 12254837176];pedestrian;;
797867348-6;797867348;[12254837176, 12254837174, 7462545203, 7462545202, 7462545201, 7462545200, 7462545199, 863032940, 862908387, 862950056, 862929691, 862889512, 862961678, 862987512, 863066369, 862966062, 7462545218, 7462545219, 7462545220, 7462545223];pedestrian;;
797867348-7;797867348;[7462545223, 7462545221, 7462545222, 863104492, 862969362, 862951386, 863029899, 862948166, 862951563, 862887115, 862919037, 862885543, 862914436, 863049186, 863083585, 862888320, 863109570, 862960702, 862994603, 862960177, 863000043, 862971323, 862993358, 862997084, 863024572];pedestrian;;
797867351-1;797867351;[7462545229, 7462545212];footway;;
797867351-2;797867351;[7462545212, 12254837168];footway;;
797867351-3;797867351;[12254837168, 7462545211];footway;;
797867353-1;797867353;[7462545224, 7462545223];pedestrian;;
797867353-2;797867353;[7462545223, 7462545198, 7462545197, 7462545196, 7462545195, 7462545194, 7462545193, 7462545192];pedestrian;;
807114692-1;807114692;[7547642614, 12589755958];service;;asphalt
807114692-2;807114692;[12589755958, 7547642615];service;;asphalt
807114696-1;807114696;[7547642615, 7547642607];service;;asphalt
807114696-2;807114696;[7547642607, 7547642606];service;;asphalt
807114696-3;807114696;[7547642606, 7547642605];service;;asphalt
807114696-4;807114696;[7547642605, 7547642616, 11524917407];service;;asphalt
807114696-5;807114696;[11524917407, 7547642617, 7547642618];service;;asphalt
807114696-6;807114696;[7547642618, 7547642619];service;;asphalt
807114696-7;807114696;[7547642619, 7547642608];service;;asphalt
807114696-8;807114696;[7547642608, 7547642614];service;;asphalt
807114696-9;807114696;[7547642614, 7547642621, 7547642625];service;;asphalt
807114696-10;807114696;[7547642625, 7547642622];service;;asphalt
807114698-1;807114698;[7547642629, 7547642628, 7547642627];service;;asphalt
807114698-2;807114698;[7547642627, 7547642626, 7547642624];service;;asphalt
807114698-3;807114698;[7547642624, 7547642603, 7547642625];service;;asphalt
807114699-1;807114699;[7547642633, 7547642632, 7547642631];service;;asphalt
807114699-2;807114699;[7547642631, 7547642601, 7547642630, 7547642634];service;;asphalt
807114700-1;807114700;[7547642622, 7547642620, 7547642635, 7547642633];service;;asphalt
807114700-2;807114700;[7547642633, 2290808543, 7547642604];service;;asphalt
807114700-3;807114700;[7547642604, 7547642600, 7547642634];service;;asphalt
807118287-1;807118287;[255321717, 6043901024, 388189794, 5487050067];secondary;Avenue Léon Bonnat;asphalt
807118287-2;807118287;[5487050067, 388189781];secondary;Avenue Léon Bonnat;asphalt
807118287-3;807118287;[388189781, 8240999994, 1890041834];secondary;Avenue Léon Bonnat;asphalt
807118287-4;807118287;[1890041834, 388189760];secondary;Avenue Léon Bonnat;asphalt
808075497-1;808075497;[6765904998, 6765904997, 12325752937, 12325752936, 10717401890];footway;;asphalt
808075497-2;808075497;[10717401890, 12325752928, 12325752927, 12325752926, 12325752925, 7556460446, 10717401891];footway;;asphalt
808075497-3;808075497;[10717401891, 6765904996];footway;;asphalt
808075500-1;808075500;[6765905002, 10717401886, 7556460453, 7556460452, 7556460447];path;;asphalt
808075500-2;808075500;[7556460447, 7635993790];path;;asphalt
808075500-3;808075500;[7635993790, 7635993789, 7635981155];path;;asphalt
812621958-1;812621958;[7341050505, 12685035970, 12685035966];service;Place du Réduit;asphalt
812621958-2;812621958;[12685035966, 7003875561, 8995560116, 7003853474];service;Place du Réduit;asphalt
812903156-1;812903156;[255321717, 7592951007, 10708960744, 7592951006];secondary;Avenue Léon Bonnat;asphalt
812903156-2;812903156;[7592951006, 578449630];secondary;Avenue Léon Bonnat;asphalt
812905748-1;812905748;[6285616022, 7592954107];footway;;asphalt
812905748-2;812905748;[7592954107, 7592954106];footway;;asphalt
812905749-1;812905749;[7592954113, 7592954110, 7592954109, 7592954108, 7592951004];footway;;paving_stones
812905749-2;812905749;[7592951004, 6480663685];footway;;paving_stones
812905750-1;812905750;[12589755965, 7592954113];footway;;paving_stones
812905750-2;812905750;[7592954113, 7592954112, 12589755964];footway;;paving_stones
812915312-1;812915312;[7593023376, 7593023375, 7593076825];service;Allées Paulmy;
812915312-2;812915312;[7593076825, 7673188166, 7593023374, 3770909470];service;Allées Paulmy;
812916705-1;812916705;[7593050982, 5769859714, 7593076826];service;Parc de Stationnement des Glacis;asphalt
812916705-2;812916705;[7593076826, 1879458812];service;Parc de Stationnement des Glacis;asphalt
812918114-1;812918114;[7593076827, 7593076826];footway;;
812918114-2;812918114;[7593076826, 7593012331, 7593012339];footway;;
812918114-3;812918114;[7593012339, 7593076825];footway;;
812918114-4;812918114;[7593076825, 7593023372, 7671011599, 7671011598, 7593076824];footway;;
812918608-1;812918608;[3914844127, 12060765992, 1887243246];path;;
812918608-2;812918608;[1887243246, 3914844130];path;;
812919762-1;812919762;[7593050970, 7593287790, 7593287791, 7593287792, 7593120811];footway;;asphalt
812919762-2;812919762;[7593120811, 7593120810, 7593120809, 3660031685, 3660031686, 5768798557];footway;;asphalt
812921501-1;812921501;[3651250505, 5487073239, 6285616022];path;;asphalt
812921501-2;812921501;[6285616022, 5487073242, 5487073241];path;;asphalt
812921502-1;812921502;[5327208947, 5487050115];cycleway;;
812921502-2;812921502;[5487050115, 848724540, 5487050113, 5487050114, 7591405723, 1829826277];cycleway;;
812921502-3;812921502;[1829826277, 5487050141, 848724543];cycleway;;
812929229-1;812929229;[7593213488, 1828784583];service;Allées Paulmy;
812929229-2;812929229;[1828784583, 7593213486];service;Allées Paulmy;
812929231-1;812929231;[7593213485, 7593174181, 7593174182];service;Allées Paulmy;
812929231-2;812929231;[7593174182, 8652922818, 7593174183];service;Allées Paulmy;
812929231-3;812929231;[7593174183, 7593174184, 7593213488];service;Allées Paulmy;
812929233-1;812929233;[7593213502, 1827160773, 3737073307];service;Allées Paulmy;
812929233-2;812929233;[3737073307, 7593213489];service;Allées Paulmy;
812929233-3;812929233;[7593213489, 578449616, 8652922817, 7593213491];service;Allées Paulmy;
812929233-4;812929233;[7593213491, 7593213490, 7593213492];service;Allées Paulmy;
812937134-1;812937134;[7593050970, 1887243191];footway;;
812937134-2;812937134;[1887243191, 1879458806];footway;;
812937137-1;812937137;[7593287800, 7593287801, 7593174182];footway;;asphalt
812937137-2;812937137;[7593174182, 7593213491];footway;;asphalt
812937137-3;812937137;[7593213491, 7593213495, 7593287799, 11070615670];footway;;asphalt
812937137-4;812937137;[11070615670, 8792418552];footway;;asphalt
812937570-1;812937570;[7593268279, 2321308342];secondary;Allées Paulmy;asphalt
812937570-2;812937570;[2321308342, 578449610];secondary;Allées Paulmy;asphalt
812948143-1;812948143;[578449633, 1806175557, 7592954107];secondary;Allées Marines;asphalt
812948143-2;812948143;[7592954107, 7592954120, 3651250502];secondary;Allées Marines;asphalt
812954532-1;812954532;[7352104708, 9623895002, 8437365382];footway;;paving_stones
812954532-2;812954532;[8437365382, 11058013351];footway;;paving_stones
812954532-3;812954532;[11058013351, 1887243200];footway;;paving_stones
813826234-1;813826234;[3415985383, 7602110405];residential;Rue du Foirail;asphalt
813826234-2;813826234;[7602110405, 7602110407];residential;Rue du Foirail;asphalt
813888232-1;813888232;[848725722, 5484526642, 848725723, 5484526643, 3513549744];cycleway;;
813888232-2;813888232;[3513549744, 3513549742, 5484528625];cycleway;;
813956089-1;813956089;[7603423200, 7603423199, 7603423198, 7603423197, 7603423196];footway;;asphalt
813956089-2;813956089;[7603423196, 7603423195, 7603423194, 7603423193, 7603423192];footway;;asphalt
813956089-3;813956089;[7603423192, 7040731293, 3583830200, 7040731314];footway;;asphalt
816164801-1;816164801;[6406801259, 7622512570, 7622512569];cycleway;;
816164801-2;816164801;[7622512569, 10804341781, 7622512568, 10804341782];cycleway;;
816164803-1;816164803;[7622512572, 7622512569];service;;
816164803-2;816164803;[7622512569, 6406801260];service;;
817623093-1;817623093;[2364223445, 10123954364, 10123954363, 2388632982];footway;;
817623093-2;817623093;[2388632982, 2388632980, 10123954365, 5863361581];footway;;
817623093-3;817623093;[5863361581, 2388632979, 2364223434, 7635953868];footway;;
817623093-4;817623093;[7635953868, 10123954366, 10123954367, 2364223459, 10123954368, 2364223453, 2364223474];footway;;
817623095-1;817623095;[7635953795, 2388633508];footway;;asphalt
817623095-2;817623095;[2388633508, 7635993787];footway;;asphalt
817623095-3;817623095;[7635993787, 2364223426];footway;;asphalt
817623106-1;817623106;[7635953839, 7635953789];footway;;fine_gravel
817623106-2;817623106;[7635953789, 7635953838];footway;;fine_gravel
817623107-1;817623107;[7635953841, 7635953789];footway;;fine_gravel
817623107-2;817623107;[7635953789, 7635953840];footway;;fine_gravel
817623108-1;817623108;[7635953846, 7635953842, 7635953841];footway;;fine_gravel
817623108-2;817623108;[7635953841, 7635953845, 7635953839];footway;;fine_gravel
817623108-3;817623108;[7635953839, 7635953844, 7635953840];footway;;fine_gravel
817623108-4;817623108;[7635953840, 7635953843, 7635953838];footway;;fine_gravel
817623108-5;817623108;[7635953838, 7635953842];footway;;fine_gravel
817623112-1;817623112;[7635953855, 7635953854, 7635953850];footway;;fine_gravel
817623112-2;817623112;[7635953850, 7635953849];footway;;fine_gravel
817623112-3;817623112;[7635953849, 7635953853, 7635953847];footway;;fine_gravel
817623112-4;817623112;[7635953847, 7635953852, 7635953848];footway;;fine_gravel
817623112-5;817623112;[7635953848, 7635953851];footway;;fine_gravel
817623112-6;817623112;[7635953851, 7635953855];footway;;fine_gravel
817623113-1;817623113;[7635953857, 7635953846];steps;;
817623113-2;817623113;[7635953846, 7635953856];steps;;
817623114-1;817623114;[7635953861, 7635953829, 7635953860, 7635953859, 7635953834];footway;;asphalt
817623114-2;817623114;[7635953834, 7635953858, 7635953857];footway;;asphalt
817624470-1;817624470;[7635974252, 7635974251, 7635974249];service;;
817624470-2;817624470;[7635974249, 7635974250];service;;
817624471-1;817624471;[570056459, 12066137583];service;;
817624471-2;817624471;[12066137583, 3585264922, 3585264911, 3585264908, 7635974250];service;;
817624472-1;817624472;[7635974252, 7635953816];service;;
817624472-2;817624472;[7635953816, 7635974241];service;;
817624473-1;817624473;[7635974249, 7635974248, 7635974247, 7635974246, 7635974245, 7635974243];service;;
817624473-2;817624473;[7635974243, 7635974242];service;;
817626581-1;817626581;[7635981154, 7635981153, 7635981152, 9651597225, 9651597224, 9651597223, 9651597222, 9651597221, 9651597220, 6765904996];footway;;
817626581-2;817626581;[6765904996, 9651597219, 9651597218, 9651597217, 9651597216, 9651597215, 9651597214, 9651597213, 9651597212, 9651597211];footway;;
817626583-1;817626583;[7635981154, 2388632528];footway;;asphalt
817626583-2;817626583;[2388632528, 7635981157];footway;;asphalt
817626584-1;817626584;[7635981161, 7635981160, 7635981159, 7635981158, 9505312226];footway;;asphalt
817626584-2;817626584;[9505312226, 7635981157];footway;;asphalt
817626586-1;817626586;[7635993788, 7635993787];footway;;asphalt
817626586-2;817626586;[7635993787, 7635981169, 7635981168, 7635981167, 7635981166, 7635981165, 7635981164, 7635981163, 7635981162, 7635981161];footway;;asphalt
817626587-1;817626587;[7635981156, 6212831440];footway;;asphalt
817626587-2;817626587;[6212831440, 7635993788];footway;;asphalt
817629725-1;817629725;[7636006579, 7636006580];footway;;
817629725-2;817629725;[7636006580, 6291133456];footway;;
817629725-3;817629725;[6291133456, 7636006578];footway;;
817629728-1;817629728;[7612334227, 7636017090, 7636017089, 7636017088, 7636017087, 7636017086];footway;;
817629728-2;817629728;[7636017086, 7636017085, 7636006584, 7636006583, 7636006582];footway;;
817631004-1;817631004;[7635998042, 9881196683, 12066129966];service;;
817631004-2;817631004;[12066129966, 7635998041];service;;
819347186-1;819347186;[3758958749, 5863376648, 3758958748];unclassified;Chemin de Saint-Étienne;
819347186-2;819347186;[3758958748, 3758958750, 3758963185];unclassified;Chemin de Saint-Étienne;
819347186-3;819347186;[3758963185, 3758958747, 570056272, 1896521728];unclassified;Chemin de Saint-Étienne;
821138791-1;821138791;[5487073232, 12060770138];footway;;paving_stones
821138791-2;821138791;[12060770138, 597622909, 12589755967];footway;;paving_stones
821141654-1;821141654;[7667115006, 7667115005, 7667115004, 7667115003, 7667115002, 1879458851];cycleway;;asphalt
821141654-2;821141654;[1879458851, 7667115001, 7667115000, 1879458809];cycleway;;asphalt
821141654-3;821141654;[1879458809, 7667114999, 7667114998, 1879458824];cycleway;;asphalt
821141655-1;821141655;[7667115007, 1879458845];path;;
821141655-2;821141655;[1879458845, 7667115006];path;;
821142680-1;821142680;[7547642619, 7667113674, 254053892];footway;;paving_stones
821142680-2;821142680;[254053892, 7667113673];footway;;paving_stones
821142681-1;821142681;[7667113679, 10064725903];footway;;paving_stones
821142681-2;821142681;[10064725903, 7667113678];footway;;paving_stones
821142681-3;821142681;[7667113678, 7667113677, 7667113676];footway;;paving_stones
821142681-4;821142681;[7667113676, 7667113675];footway;;paving_stones
821142682-1;821142682;[6335008528, 2290812792];footway;;concrete
821142682-2;821142682;[2290812792, 7667113680];footway;;concrete
821142683-1;821142683;[7667113682, 254053897];footway;;concrete
821142683-2;821142683;[254053897, 7667113681];footway;;concrete
821513918-1;821513918;[7670993567, 7670993566];service;;
821513918-2;821513918;[7670993566, 7670993565];service;;
821513918-3;821513918;[7670993565, 7670993564];service;;
821513920-1;821513920;[7670993571, 7670993572];footway;;paving_stones
821513920-2;821513920;[7670993572, 7670993565];footway;;paving_stones
821513920-3;821513920;[7670993565, 7670993570];footway;;paving_stones
821513920-4;821513920;[7670993570, 7670993569];footway;;paving_stones
821513922-1;821513922;[7670993578, 7670993580];footway;;paving_stones
821513922-2;821513922;[7670993580, 7670993577];footway;;paving_stones
821513925-1;821513925;[7670993584, 7670993582];footway;;paving_stones
821513925-2;821513925;[7670993582, 7670993583];footway;;paving_stones
821513926-1;821513926;[7671011587, 7671011586];service;;asphalt
821513926-2;821513926;[7671011586, 7671011585];service;;asphalt
821513927-1;821513927;[7671011589, 7670993584];service;;paving_stones
821513927-2;821513927;[7670993584, 7593102622];service;;paving_stones
821513927-3;821513927;[7593102622, 7671011588];service;;paving_stones
821513928-1;821513928;[7671011592, 7671011591];service;;
821513928-2;821513928;[7671011591, 7671011590];service;;
821513929-1;821513929;[7671011593, 7671011595];service;;
821513929-2;821513929;[7671011595, 7671011594];service;;
